[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
2.4125566;4.765155;27.451084;16.084465;3.6511605;13.222736;49.59846;49.4242;26.467646;9.825046;0.94185704;0.0;0
16.669813;2.8406746;19.58845;7.2675714;4.404399;33.769066;2.579675;21.939177;1.9883876;7.990545;0.5766633;0.0;0
12.084871;4.4988804;35.349594;40.058178;0.26813245;43.86885;17.773968;49.512814;48.862328;5.9678397;0.74201554;0.0;0
5.2746677;1.4624865;39.439404;49.415203;1.3845941;34.240696;34.68897;8.968887;48.278713;3.9753034;0.79473007;0.0;0
15.040663;0.22729005;24.393194;18.339283;0.6825688;19.743607;21.52913;47.9309;26.148056;7.485756;0.9334476;0.0;0
2.1473775;3.9007096;21.558311;43.334805;0.5802498;48.477203;49.141857;29.687927;17.54961;9.766381;1.0977966;0.0;0
15.601148;3.5416505;29.08224;38.246002;4.733641;43.197826;2.1205652;33.297195;6.0333447;2.3251479;0.72289264;0.0;0
12.004712;2.7729092;29.465588;45.62347;4.04729;34.42821;43.79067;28.897167;3.2290797;0.97056735;0.905442;0.0;0
2.6596313;4.0951796;21.561222;21.506437;1.8871533;20.17455;7.1698413;49.150898;40.268593;4.084039;0.90343696;0.0;0
2.0503585;4.2164135;38.00431;5.5144243;3.467736;34.349457;10.638694;2.6927173;20.767267;5.4102964;0.61051357;0.0;0
15.141309;2.9807262;20.286211;6.358632;4.605282;20.695759;26.651037;20.818016;28.360126;2.8295743;0.88570917;0.0;0
6.21225;4.833046;22.923418;38.27832;1.1819861;8.181757;43.637005;43.824;15.423102;6.3573265;1.027651;0.0;0
17.841387;3.6265886;30.463253;43.234924;0.16933861;31.132318;20.997013;8.771094;30.89278;3.4057474;0.8334406;0.0;0
15.360424;3.4166894;49.349022;23.122328;4.1381307;35.056065;15.031907;28.694904;38.059074;9.828233;0.787866;0.0;0
14.11471;1.8709668;13.403962;3.448759;3.6412218;17.790535;20.382765;26.417093;44.69818;3.0207965;0.8885298;0.0;0
5.932818;0.111067034;11.981664;3.801949;0.88526064;46.500736;5.169995;40.46779;25.056173;8.128308;0.98410904;0.0;0
14.324418;1.2806191;9.255919;30.130718;2.4992647;42.785847;41.9926;45.95352;15.359153;9.664049;0.63516587;0.0;0
18.98888;3.8432105;34.627487;45.971905;0.88612604;29.3512;45.803146;13.312333;4.301893;5.245676;0.59786206;0.0;0
2.2854168;3.5783691;22.730185;20.279385;3.0528078;3.4816701;33.950848;34.81063;42.77366;2.3928995;0.8907414;0.0;0
6.8601713;1.7220085;19.736013;32.70568;3.2730927;1.3521839;22.511147;27.610556;42.751602;8.958611;0.5207502;0.0;0
5.0761094;3.1653566;10.602473;27.329384;1.4557452;32.17437;30.900465;33.307922;17.992506;4.3222346;0.99516344;0.0;0
8.168378;1.0569086;44.61135;44.543015;3.926102;40.78339;27.817408;10.418702;10.759389;5.6691823;0.68124425;0.0;0
14.975487;1.3917758;22.437065;41.703186;2.420622;25.267466;3.05198;13.997333;33.832817;0.96588063;0.56658787;0.0;0
9.74773;4.7422996;30.580818;10.367754;3.5611537;1.6626525;20.023855;27.717398;37.954647;3.8069944;0.95880383;0.0;0
11.629247;2.124585;6.0702143;34.038383;3.2350748;7.6690297;33.01302;0.6458062;36.230186;5.7815733;0.63373524;0.0;0
6.6260204;1.3004392;5.8446245;42.45141;2.3087187;10.956624;42.466053;35.96305;4.0284853;7.083364;0.74085593;0.0;0
3.2551408;2.4868305;3.8340497;46.547344;1.5343146;31.57391;18.269163;8.497625;49.219326;9.535889;0.7483205;0.0;0
5.705206;1.9963778;18.683632;29.701393;1.1010916;24.559946;41.05397;46.59944;27.453754;6.043217;0.99213904;0.0;0
17.263765;3.6746924;23.907887;9.207606;3.7551258;5.559236;37.96734;43.100056;30.613111;3.078286;0.65865415;0.0;0
12.24713;4.8143687;12.606618;28.132488;3.245523;25.332884;46.50085;31.355883;2.7435436;5.7931027;0.8799194;0.0;0
7.870779;2.9995134;17.809036;33.458042;1.4766154;43.539894;49.47683;44.607353;1.084268;1.173754;1.0991858;0.0;0
15.903167;2.9966211;0.8098717;13.988209;4.838786;22.236193;2.5657468;49.36863;6.7535043;1.9069253;0.8596123;0.0;0
1.75692;1.8876859;17.87888;48.663574;4.0706606;7.9132385;22.1548;38.860348;19.853468;3.842483;0.5845843;0.0;0
5.450876;2.8666916;6.398981;11.851649;0.72133106;29.111391;38.79123;31.518307;47.266323;0.71144015;0.66995853;0.0;0
4.9870114;1.6647115;6.8550315;45.61195;0.8965607;46.504604;41.246746;22.739447;36.537067;1.2155801;0.82107264;0.0;0
19.71461;0.105351165;0.72305185;21.546448;2.7658343;6.237567;4.601284;40.771336;49.961823;0.5697581;0.6933805;0.0;0
14.268923;4.343871;34.970837;0.52743113;0.6016598;8.242184;30.526234;35.36957;34.15379;2.2270007;0.8099334;0.0;0
12.546825;2.204276;46.598545;27.392809;4.8252563;28.558714;44.973404;23.89568;5.4380836;8.342635;0.8259336;0.0;0
0.59720683;2.5112336;31.266506;31.600151;3.2263148;17.329838;11.739424;25.251717;34.877567;3.8383322;0.94131905;0.0;0
4.094045;0.5091545;5.2620015;43.533485;0.42425278;44.83025;17.694275;11.83233;32.24584;9.073295;0.8737687;0.0;0
12.893055;4.2018414;49.487648;27.257881;2.27308;35.781815;20.044973;39.53521;44.372295;8.906908;0.91876584;0.0;0
7.9045267;0.9346517;48.791466;5.1594043;1.1876456;7.7808466;20.02962;43.977375;27.440083;8.702835;0.63098395;0.0;0
18.523468;2.1120436;23.67761;46.37727;2.5032086;43.60056;28.30446;1.315937;12.655886;2.5127468;0.75392693;0.0;0
15.412123;4.2173014;5.839526;28.485062;1.3104249;32.293457;3.509918;6.0389957;36.769497;3.7527328;0.9950779;0.0;0
9.2239895;2.3431363;36.176598;13.940794;4.1758013;24.9349;39.069893;49.56617;37.79349;4.9491334;0.951333;0.0;0
15.115542;4.6626463;48.092674;44.9935;3.6333861;13.199049;6.5824156;9.316322;25.95319;4.6001334;0.6092234;0.0;0
19.520384;1.12564;39.04563;6.485217;4.542233;32.660675;40.75914;36.95816;5.1939063;1.2590522;0.53837955;0.0;0
9.489126;3.604641;31.39804;5.3254004;1.0699923;44.975048;1.3461709;24.301714;20.981888;2.769444;0.89190084;0.0;0
13.029255;4.892193;30.73618;26.98295;1.9884219;2.4045746;39.457787;26.306885;42.076187;6.3920646;0.76644653;0.0;0
18.41396;2.7931068;48.906948;31.431768;4.0467863;19.069925;18.085722;5.864688;15.529703;6.9271283;0.74628437;0.0;0
5.349156;3.4917011;4.119407;25.792479;1.9318483;46.815147;32.964985;7.323463;36.716835;3.9642177;0.51501125;0.0;0
17.78788;2.0268106;7.903023;46.485107;1.9575331;19.454018;9.369015;29.106571;13.048718;3.3214593;0.7289931;0.0;0
2.4021218;3.781553;41.625168;13.509631;4.931588;2.27558;27.081976;19.192673;16.771076;6.0676274;0.60722125;0.0;0
13.144739;4.553483;7.6830974;49.516636;3.8772297;5.521484;15.306012;39.974373;17.183819;6.8029394;0.5206114;0.0;0
15.765344;3.5449722;19.473177;1.457792;4.318006;34.692623;0.694271;48.612915;7.2089753;7.2543497;0.7393383;0.0;0
12.484821;4.686051;14.434214;6.3674326;2.094167;35.155964;36.39448;40.709682;17.88264;8.204134;0.99488956;0.0;0
10.162929;2.984398;12.550513;9.690977;2.9710007;6.1947293;6.9932065;20.592842;36.319004;6.046817;1.0348225;0.0;0
12.538268;2.9279735;1.7732366;4.4389987;2.3077126;11.351192;47.015358;24.367939;20.364859;4.0993023;0.6429099;0.0;0
3.4574423;1.5926743;28.529438;22.191784;2.3064384;28.41171;27.414364;8.256057;15.336929;3.8049488;0.66498387;0.0;0
4.703629;3.5771747;20.361357;43.335922;0.72572577;34.483383;0.58287865;34.936737;35.185135;0.82623756;0.5591411;0.0;0
5.763037;4.4215674;27.803715;41.127586;4.226451;8.261117;47.27369;22.644243;26.0162;4.4554133;1.0455792;0.0;0
12.156697;3.2669494;15.573156;37.365463;2.0136578;23.090925;7.072793;42.940495;22.075327;8.753415;0.5391283;0.0;0
9.117071;1.2418922;47.102314;0.8667654;2.9509394;28.320742;41.78009;32.775467;39.90972;6.4627967;1.0623657;0.0;0
5.267279;2.7661347;29.771687;43.352448;4.299652;2.960325;16.799253;8.941891;19.406273;6.134118;0.88486814;0.0;0
17.714783;3.8040934;48.07975;20.126705;3.8900385;11.575946;28.61907;20.843657;27.445217;2.6262283;0.97189903;0.0;0
7.791476;4.7028804;17.825294;36.71607;1.0713661;45.98534;41.8684;34.008976;2.0728548;6.162742;0.63199073;0.0;0
9.1976185;0.86732066;0.6133321;36.482475;3.1307056;44.059086;2.9828289;42.96715;17.3011;2.2139077;0.86450946;0.0;0
8.489171;0.72473574;39.172646;9.287291;2.5290823;16.462914;34.162872;17.864922;12.226715;3.7397192;0.5652782;0.0;0
4.047888;2.1234233;41.455254;26.012045;1.3747455;43.464867;7.8548265;33.639965;44.344612;6.0526485;0.8951996;0.0;0
14.7667265;0.71549475;3.4058182;46.34596;0.30020374;31.811323;35.961597;9.092845;1.5421069;0.93113714;0.8602162;0.0;0
9.244936;4.904102;31.455776;13.520907;3.1859775;49.090298;8.454848;45.28328;35.15225;3.458427;0.9943361;0.0;0
0.8170136;2.1790915;33.220383;35.89388;3.921289;48.32784;1.5862114;28.970905;37.931843;1.3409777;0.8869481;0.0;0
19.298267;2.7146916;7.7138267;47.923527;4.7144203;31.038422;8.194187;38.54571;16.958813;2.057538;1.0829166;0.0;0
16.40739;1.2127302;27.849966;18.351244;1.8394204;23.658052;31.47402;20.144146;13.226357;3.8453913;0.7941991;0.0;0
14.609407;2.300718;12.538344;19.687866;2.056164;7.5428996;49.293476;47.05679;8.659317;7.0817966;0.83114547;0.0;0
17.447292;4.925;1.3143593;22.901844;0.8987276;26.75236;48.521038;36.145287;14.216654;3.0405424;0.54551136;0.0;0
18.182741;2.4945672;43.412098;40.547443;4.9246187;20.215784;37.411716;8.106043;45.74004;0.69076425;0.564948;0.0;0
7.0810494;0.14323723;24.838911;22.244595;4.262976;32.457542;41.316734;27.734184;2.6451814;4.290977;0.6041009;0.0;0
12.413694;1.2883849;39.194107;24.569176;4.7922583;4.9297986;43.761246;13.951722;23.10741;2.59968;0.57103705;0.0;0
12.371753;4.8944287;36.283207;11.504716;2.527201;41.82843;26.653511;41.751297;13.586864;7.893677;0.58238447;0.0;0
5.7123437;4.9464307;49.68841;49.42308;1.1279287;48.372166;11.815824;39.24981;34.94561;8.308683;0.6562828;0.0;0
4.8280687;1.1314161;22.178694;44.67153;2.9086044;10.863455;33.22424;24.979988;17.028175;6.874228;0.66706884;0.0;0
2.7211914;3.114794;21.663755;30.21259;1.9232504;31.82279;7.5088463;15.445368;17.625084;6.323429;0.91734076;0.0;0
13.3566265;0.4768508;14.4469;48.04772;1.8045357;40.195953;41.70185;42.708004;3.3855817;7.440934;0.79185987;0.0;0
15.727921;2.929464;31.444788;34.50639;0.503585;27.94326;20.898506;42.598976;45.569576;4.071899;1.0562294;0.0;0
15.338583;0.71701145;24.562569;47.975727;0.45843115;46.804127;13.691343;25.509176;26.318573;6.6859016;0.7057618;0.0;0
6.66737;4.1114416;36.573677;8.496025;1.9561129;25.837397;42.25117;36.004215;3.9148428;4.487408;0.5380477;0.0;0
4.5025673;4.7039175;18.14733;11.660142;4.638373;13.892096;6.0040298;14.632282;37.710327;4.583373;1.006513;0.0;0
9.345476;0.94763535;6.9768147;44.316532;3.642816;23.84421;48.753906;17.76807;39.111664;7.992949;1.0056041;0.0;0
11.162863;2.3672895;43.190556;21.283783;3.826737;24.64938;47.545383;47.230774;23.326424;8.015236;0.717973;0.0;0
18.4222;0.6000107;41.488323;18.872307;1.2480243;13.058718;30.63501;36.9457;48.96685;4.304263;0.5422441;0.0;0
17.559052;1.761786;17.87451;37.8396;3.6991951;39.454163;35.7503;4.0699663;11.687004;9.402935;1.0285252;0.0;0
18.363138;0.418979;34.67241;31.70112;2.0909636;31.078457;2.338897;23.157804;42.288593;5.644642;1.0601228;0.0;0
17.080116;1.396278;24.873943;17.531544;0.39101398;18.833239;22.13561;20.08937;42.398346;5.1281457;1.0983008;0.0;0
19.309334;4.952096;38.168118;20.1941;2.0345864;21.371983;44.28852;11.933969;26.30071;5.2646995;0.7346295;0.0;0
9.57725;0.318556;19.811552;20.714996;0.74314356;18.899206;1.0703467;49.74962;27.23534;7.9039674;0.5762788;0.0;0
1.4257332;4.3089447;27.014143;6.753401;4.2831273;22.670979;14.885687;7.2216544;6.057803;9.69165;0.7266733;0.0;0
2.1294596;0.47951764;3.3618972;11.86292;4.217441;26.64068;18.015112;16.056215;7.0940356;7.055541;0.85134035;0.0;0
8.110385;2.692085;9.158044;27.107748;1.5085977;16.880884;33.916443;42.51157;21.427818;3.7422526;0.52596194;0.0;0
5.524898;2.315387;39.1974;39.200443;3.0984192;40.99876;35.38953;7.047596;45.946064;5.40962;0.6645289;0.0;0
3.8138416;4.664618;19.387491;21.24289;1.8824226;46.454174;3.726886;19.118876;11.118993;3.4184327;1.0651674;0.0;0
19.087473;1.0753443;2.2377186;19.475964;0.85570824;26.378614;11.267007;31.892532;24.01266;6.709929;0.5265114;0.0;0
4.310682;0.98044187;8.7979965;32.70055;3.282096;35.71246;41.362118;17.17634;3.6800783;9.992582;0.590569;0.0;0
19.207895;3.768699;20.874102;8.284066;3.8245225;46.56169;9.994979;20.736626;15.312061;8.716908;0.84861434;0.0;0
15.336357;3.6560254;36.036697;19.347141;3.8961415;10.001006;14.683425;27.730614;18.914259;4.991082;1.0746405;0.0;0
12.998441;3.5259907;18.49251;10.802744;0.8311809;9.891266;8.531094;47.658;48.16258;3.750753;1.0641906;0.0;0
13.68237;0.22802287;37.386696;32.75649;2.6116347;4.094246;37.83866;43.609894;10.0554495;4.8009834;0.65451217;0.0;0
6.9637494;1.3738024;42.974;6.062019;0.21710685;22.384098;1.8417697;6.0421634;5.4855537;3.5042768;0.8682557;0.0;0
13.105328;4.2154865;17.386263;22.667229;0.54183054;16.8918;15.4446945;28.686762;3.160765;9.920543;1.0790061;0.0;0
4.1404963;3.0442047;40.11859;30.011011;0.49715066;28.246435;26.8496;32.83819;26.341152;2.4181325;0.87780774;0.0;0
18.785255;3.050755;6.780593;41.766933;0.3802349;22.8279;0.79801106;16.62521;26.212877;8.192725;0.6329405;0.0;0
6.38497;1.5499914;21.056534;36.365288;1.7354698;9.914598;47.722313;13.577752;10.194563;4.436289;0.91618574;0.0;0
5.476137;1.3748481;5.3293386;47.171726;1.85263;19.863426;43.52981;30.087791;12.752142;6.6909647;0.8067415;0.0;0
14.367675;4.738119;3.1001353;34.15398;3.5195646;1.9303933;32.542152;21.041418;16.283112;9.266875;0.7962672;0.0;0
13.30075;3.6660008;3.6941051;17.784887;1.7164106;27.100546;22.236977;45.300713;0.96777356;6.1248264;0.79302585;0.0;0
9.300329;0.721644;5.6852255;11.970332;0.7879394;13.917478;8.187692;8.595944;40.94426;6.3598857;0.56751657;0.0;0
12.832702;4.694764;41.868435;3.300829;4.739691;6.0617623;27.905148;2.533651;38.752216;0.84207714;0.97366124;0.0;0
3.6101148;2.9536138;27.412018;14.240587;4.3898344;3.7599149;12.340795;45.031006;16.35257;1.7238473;0.7081734;0.0;0
13.629902;1.7334756;47.395714;7.27401;0.7087062;35.86522;32.08186;44.85818;28.927761;5.634901;0.6108514;0.0;0
5.7769084;2.0459833;27.131016;18.776627;1.8776156;12.743356;7.7065115;21.130123;16.744905;4.0211124;0.764515;0.0;0
5.8203015;3.6544821;31.62121;35.27762;0.9236148;33.11045;35.997402;37.817513;1.826192;6.286812;0.885827;0.0;0
3.6625087;1.943736;9.631956;34.755684;4.799646;40.867672;16.483805;42.3629;29.694551;4.1503334;0.832065;0.0;0
6.981354;2.9358494;27.25876;16.249239;1.8442903;25.249294;25.348095;13.117067;36.22019;2.1621335;0.99145895;0.0;0
6.959396;3.5814476;19.572475;25.673342;0.5807754;7.0861063;8.510367;32.89498;17.025562;8.069193;1.0059872;0.0;0
9.356491;1.0573375;46.60605;11.230193;3.6615355;30.92012;13.185703;36.988922;12.447907;8.528845;0.87235284;0.0;0
4.2131805;4.7267833;46.7291;25.397348;3.587416;4.044572;22.785482;18.195866;13.579333;9.696306;0.8310243;0.0;0
4.263647;1.8452466;10.325682;25.749052;1.2810688;40.948605;23.179974;47.32674;17.780258;2.4068806;0.8400385;0.0;0
11.063902;2.1549363;31.196478;15.414193;1.675163;38.19624;49.989002;48.374054;23.644192;3.4589365;0.7358634;0.0;0
3.0131094;3.5227203;32.089703;13.343656;2.1335926;20.403128;17.103361;24.593029;37.868484;3.1675553;0.78156203;0.0;0
13.933492;3.083047;28.345486;48.988937;1.41173;13.820215;4.6767025;4.261995;10.350939;9.336051;0.8160273;0.0;0
18.90697;2.2565873;6.6543207;27.087614;1.5155498;35.622944;26.448822;45.98895;35.464203;6.175366;0.9805227;0.0;0
8.822515;3.283736;32.873756;28.322794;4.027793;28.576885;16.430374;26.387234;48.245106;9.263107;0.9475194;0.0;0
18.071554;4.5238585;40.05472;0.88580745;3.7840679;7.682062;43.949944;7.371943;9.423561;8.958164;0.61734873;0.0;0
2.4171736;4.0213895;17.588688;9.501119;3.4938831;38.07976;10.9097595;36.738815;25.626162;2.8301926;1.0866963;0.0;0
1.3376738;4.1388693;25.970308;18.152786;3.4651904;17.03177;42.855324;34.514103;18.383177;4.5643363;1.0792084;0.0;0
14.566693;1.3662012;6.2582335;48.316048;2.6572216;44.74545;33.347076;7.422986;30.222527;4.4294176;0.66753274;0.0;0
15.339921;2.1550765;46.56909;9.174466;1.8195143;41.558685;9.805478;14.105344;44.101902;5.1255684;1.0993116;0.0;0
16.939636;2.8137138;5.922124;15.51284;3.6306703;14.152753;20.559734;43.280933;44.373962;9.978149;0.8150646;0.0;0
1.6079447;0.31653503;10.814667;49.51277;0.6702019;13.13506;24.87541;48.49447;22.430983;2.1508489;0.6360414;0.0;0
15.649688;3.8719816;15.274685;24.314878;0.79124546;20.19553;26.329054;20.559977;37.98883;7.8381486;0.93229866;0.0;0
7.8425055;1.6849707;41.376617;16.261185;0.7186995;40.32192;20.156199;7.1620183;25.809582;2.662426;0.5287735;0.0;0
6.415084;1.4847208;35.18247;31.900766;3.6903183;6.967376;29.439077;17.923016;38.714348;7.524196;0.9125814;0.0;0
3.8739665;1.3705308;0.8472147;25.066963;2.9985504;16.144527;35.978695;25.627056;44.27588;2.4257655;1.001002;0.0;0
19.922308;1.4885584;9.586297;47.89373;2.305786;33.125843;25.556099;15.370984;35.734447;5.507293;0.7103281;0.0;0
1.7414399;1.7562727;37.632484;4.618155;2.4335337;2.1577826;30.320438;30.759363;3.5074563;6.8438587;0.7007752;0.0;0
16.626656;3.0636404;20.489807;39.632122;4.1550407;3.2670577;43.04997;0.8922149;12.642069;4.60285;0.6634539;0.0;0
12.970141;2.95947;1.7975699;14.314775;0.6962309;38.22747;25.138714;40.915585;39.39606;9.678549;0.7444969;0.0;0
14.834068;1.3529876;48.213886;40.43013;1.9778969;26.355972;21.106812;42.310482;1.4724008;7.2027245;0.84406304;0.0;0
14.378484;1.1114789;7.986029;42.46216;3.8248143;28.101315;12.763669;39.2835;26.13798;1.994622;0.9572355;0.0;0
17.239473;4.149155;25.768099;42.536533;3.323413;12.818767;7.0025625;15.520016;30.71577;4.035344;1.0319699;0.0;0
4.0839453;0.55434436;12.791647;43.401436;2.232219;26.823286;14.966725;31.802408;41.089806;3.482856;0.82913554;0.0;0
0.51608;2.6128318;37.00473;36.04731;1.1992719;27.477781;20.6051;18.578148;40.427525;3.3072665;0.78499347;0.0;0
12.171306;2.6507483;38.94794;7.549005;4.737562;20.981684;38.330757;19.769093;4.1224227;2.5116472;0.72481006;0.0;0
7.4002433;2.9132702;20.16241;3.0691783;2.098805;48.238953;11.262725;35.600464;34.144917;2.2643266;0.85720885;0.0;0
2.913853;4.4396853;33.093258;17.36788;4.4013915;2.9385688;35.25623;42.25526;39.619873;8.766524;0.5869204;0.0;0
4.129706;3.1571784;45.49914;25.005959;3.9113693;21.038939;4.412178;41.634087;5.7192707;9.898675;0.7801735;0.0;0
6.9691114;4.8708053;40.83305;15.479734;4.321497;42.94559;8.340366;11.938835;24.527967;2.0202785;0.8052735;0.0;0
1.8695507;4.3696303;21.037437;37.239243;0.18291777;10.710354;16.653263;33.072422;32.643234;8.016942;0.87757564;0.0;0
1.6098075;1.1522273;22.353065;36.260952;2.439218;46.782375;23.756187;13.71994;17.448738;2.6617062;0.54111207;0.0;0
18.362513;1.2817982;44.400475;48.610264;1.3712257;21.561796;9.455956;31.607815;18.841349;5.455863;0.757808;0.0;0
6.586004;1.7893933;2.2014537;20.328367;1.4427047;8.251649;6.0455313;18.67664;5.592425;2.3727977;0.9570615;0.0;0
19.653498;2.0184207;1.6291728;39.39352;1.4222176;5.1084294;28.50836;39.602955;38.831097;3.0755482;0.9704248;0.0;0
19.305157;2.8096762;10.68687;37.1894;2.007637;16.689945;20.893402;46.90468;12.23739;4.4015937;0.8259245;0.0;0
3.28014;1.2393119;41.46727;49.4431;2.1124525;46.026337;21.08667;14.854065;22.028622;7.197921;1.0231334;0.0;0
14.441024;1.1894914;8.084053;38.793957;3.2067971;46.985233;15.743361;43.50631;26.060888;5.003302;0.9528603;0.0;0
12.215695;1.9688108;14.621325;14.53694;1.5717863;28.381592;18.876753;37.130028;4.8188677;8.1955185;0.97837657;0.0;0
13.967618;3.3929133;31.6389;1.2559837;1.436608;6.3504205;9.611692;28.518148;21.84101;1.4176282;0.97578126;0.0;0
2.3757246;3.4718156;9.620019;48.424225;1.8669802;23.101328;13.8939;26.486012;8.04202;5.93257;0.93715805;0.0;0
4.1769214;4.8829722;15.504259;35.94542;3.463921;21.179104;27.34251;16.305618;12.009893;1.5137076;1.0137426;0.0;0
1.9944539;1.0918356;23.61218;40.72403;0.10083876;11.937864;26.353447;10.562611;18.136192;1.6191205;0.5581268;0.0;0
12.280617;2.0250099;11.7914095;39.765587;3.759947;4.2636003;45.343407;4.6276174;24.74166;3.434584;0.8022545;0.0;0
19.738525;4.8269196;49.624477;36.920174;1.7609469;19.387903;41.710728;35.766224;21.993145;1.4972793;0.99526304;0.0;0
13.603699;3.4810429;8.590578;37.697987;2.923575;18.906828;0.8515207;11.51084;4.0431848;7.8668575;0.5655837;0.0;0
14.35985;3.0021648;42.571888;46.50818;3.8314593;35.346996;11.873314;25.021694;17.843287;5.3202233;0.5931172;0.0;0
19.699408;2.7442656;23.769941;45.74851;2.6030924;20.01421;44.44091;44.545837;2.4414248;6.62328;0.7409658;0.0;0
13.721226;0.47000086;6.891622;19.271725;3.2710412;1.150121;16.080284;33.719765;12.913954;1.0344951;0.8384344;0.0;0
1.2835407;4.4775314;6.3650646;2.0325954;4.6077094;1.4909251;24.14643;8.877122;4.712942;2.6356578;0.9343439;0.0;0
17.406609;3.1649756;25.264654;2.414739;0.24634473;34.532017;33.911755;36.855465;8.785684;5.47127;0.8364964;0.0;0
7.6112266;2.9011703;17.999249;22.608599;1.8126913;33.208897;27.39618;11.134277;25.37328;1.2791033;0.62997866;0.0;0
0.58509064;2.7435517;12.112814;41.831486;4.6415854;8.437443;0.74096453;39.10552;46.401863;2.0255582;1.0087382;0.0;0
10.391067;2.0203795;47.967487;42.456757;4.2034063;43.37814;10.724892;4.3467546;10.140854;0.7078743;0.6589891;0.0;0
18.771793;1.347857;23.437298;20.517284;3.122457;33.299824;5.4717636;7.514603;36.674923;9.159141;1.0148143;0.0;0
5.5179486;3.8010778;46.476143;15.429775;1.2235844;8.125724;8.79844;46.742424;2.66324;4.59677;0.79704297;0.0;0
