[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
67.115746;405.10355;600.06744;63.685963;6.985732;0.82141536;0.8190636;0.4376666;0.22562002;888.67163;657.51587;111.030464;22.020023;4.539533;1.8157998;1.6330781;1.2934078;1.1735983;1.0642035;0.0;0
89.739494;929.3176;277.17688;14.066601;2.8636458;0.48117653;0.14243706;0.72858846;1.2771788;198.04962;881.1597;540.6351;88.44073;5.1181393;0.14288762;1.7963551;0.7655607;0.060543265;0.8261472;0.0;0
729.7408;380.1556;193.08847;36.28717;1.3311325;1.0530194;0.17375794;1.6768556;0.2998899;245.48642;586.3094;472.39188;47.986786;5.491052;1.7958322;1.8713713;1.2411934;1.6117135;0.847167;0.0;0
865.4337;419.10068;103.73853;55.587048;7.8098955;0.41904795;1.9012092;0.3135173;1.6033487;982.4109;991.522;751.52484;9.967515;2.2835226;1.0871402;1.908696;1.6875218;0.03521349;1.1081963;0.0;0
151.86584;627.7215;85.507965;53.872417;5.7664847;1.5855166;0.31797633;0.041343924;1.1871355;855.37054;386.93353;751.1982;83.16992;1.5409269;1.3412925;0.29825178;1.7228334;1.2612873;1.1695199;0.0;0
295.4354;803.6581;755.6367;83.08034;9.6347475;1.5906615;0.5151418;1.731333;1.4851731;553.0423;253.24654;644.61176;84.66992;7.869593;1.9148043;1.0836654;1.7392855;0.18811648;0.9313725;0.0;0
203.07918;671.7765;289.34152;93.22396;4.070847;1.603678;1.1528469;0.6063208;0.3368239;194.15244;448.92715;671.1634;97.81897;0.8771565;1.9222424;0.36654273;0.5366151;1.5855427;1.14823;0.0;0
36.58722;851.5542;978.63495;10.136263;3.4967794;1.238366;0.38234064;0.1630651;0.641029;227.32957;661.8421;611.2258;6.20988;6.892165;1.7067424;0.9780259;1.5559616;1.0639328;1.0919325;0.0;0
557.89703;122.83088;191.28992;22.518318;2.9146538;1.3911493;0.4030835;0.06525576;1.4138952;862.8436;104.03148;244.40356;44.054176;8.792604;1.5299444;1.4795069;0.70498294;0.32265866;0.9300028;0.0;0
702.923;925.3466;360.9022;39.276474;4.8239827;0.64959264;0.15444945;1.8001589;0.9121569;678.7796;99.10629;926.28394;88.52836;4.3700247;1.142479;1.9507295;0.368873;0.14342374;0.8898598;0.0;0
651.3987;904.8827;381.15955;29.710169;3.234069;1.758987;1.9618341;1.0510494;1.2683597;357.4346;628.0542;219.67169;11.976824;7.7508736;0.4592127;1.9381353;0.62381476;0.49876305;1.1142888;0.0;0
394.173;523.9571;505.15128;40.88822;0.7411741;0.2968818;1.2160406;1.2248933;0.83278227;35.708183;389.98993;599.2012;36.312313;8.64389;0.8860163;1.1595441;0.7026681;1.9387007;1.1708312;0.0;0
559.46014;628.4948;871.9295;4.168051;3.1281693;0.5164294;1.0641905;1.2359515;1.3477013;144.66129;785.3907;776.03357;90.56151;2.838343;1.1615177;0.7903752;1.1313121;0.25090396;0.79516715;0.0;0
103.15831;220.68492;836.4225;6.6947255;2.1966705;1.985447;1.7784544;1.0491657;1.2866402;731.9371;271.0571;92.84315;9.303993;2.5119328;0.49440292;0.72515804;1.2383174;0.9167073;0.9854732;0.0;0
162.76068;453.46796;19.856768;83.85231;8.155696;1.9211894;1.192906;1.5408299;0.6060163;652.26086;439.10873;455.67206;72.58322;5.318949;1.20915;1.0979648;0.8036204;0.5518069;0.88705593;0.0;0
932.4767;210.67633;415.1625;10.34792;2.3635695;1.0201651;0.5335357;1.8131112;1.7645437;365.19424;519.86816;39.582024;94.96428;9.081116;1.1300516;0.2436114;1.6562827;1.3276865;0.8068729;0.0;0
763.8927;31.756912;829.65735;82.4251;4.594127;1.0032244;0.949794;1.285744;1.467453;596.03906;942.92676;233.9565;60.241234;6.9495077;1.4388188;0.7611479;0.11611917;1.5358827;0.8409551;0.0;0
923.5117;981.09406;10.195829;30.720549;6.730655;0.24247256;0.96038157;1.6893294;0.14575973;757.56696;17.26823;639.79517;87.925735;1.8439068;1.2654297;0.27584198;1.7357501;1.8769158;1.1561757;0.0;0
917.5135;266.55505;538.30316;30.991415;1.5007764;1.3227035;0.8021784;0.029135477;0.08503093;647.3884;224.82384;914.23206;79.966736;4.007081;1.7308551;0.13286853;1.4627714;0.93664914;1.0910501;0.0;0
652.8987;597.17725;266.88086;10.164628;5.317512;0.07175459;1.5097246;0.96557456;1.4350846;247.11552;101.10934;311.19736;80.66419;5.7998867;0.84500974;1.9219732;0.73439276;0.9300061;1.2338578;0.0;0
928.95624;307.2479;418.64087;1.4250118;8.473397;0.6355494;0.22826877;1.2120547;1.2677431;951.9893;991.4033;836.54895;62.996147;3.7243388;1.1574452;0.6419468;1.2355791;0.5654523;0.91578937;0.0;0
422.53705;376.9154;426.10165;35.59333;5.844967;0.8425972;0.3268374;0.4104508;1.8496675;33.392117;140.88829;529.6107;7.1121783;1.9324802;1.2141562;0.95121807;0.8669814;1.4974624;1.2062402;0.0;0
13.580082;403.78394;397.83688;83.552155;4.8290405;1.7890307;0.75067055;0.32899085;1.3541832;560.7129;824.9645;763.2372;40.01596;8.11735;0.7021894;1.3951253;0.22555916;1.9845309;0.79386526;0.0;0
71.945404;341.69626;893.03064;92.00355;8.3904;1.9372208;0.15163428;0.281125;0.42430282;231.07675;524.86127;812.0123;83.357704;6.8963313;1.3271774;1.024606;1.9279966;0.7194961;1.1866959;0.0;0
118.392456;641.02576;541.099;6.252397;9.473046;1.9482561;1.9749172;0.57679194;0.09366202;710.4454;784.6104;639.5647;20.429811;7.860134;0.66742885;1.799935;0.71281946;1.408552;0.77507997;0.0;0
104.39992;961.3269;904.7092;3.1877155;8.211644;1.5996857;0.99663085;1.6485881;1.0694896;566.1874;308.69412;428.49973;30.1203;1.6295811;1.558125;1.8200791;1.685769;1.5445136;0.83875644;0.0;0
358.18536;434.3483;729.475;15.964182;4.09001;0.5870943;0.109711275;0.06502103;0.9976305;203.74619;480.7095;588.2458;51.33763;1.5400469;1.8166125;0.56303084;1.5596653;1.6299845;1.1517153;0.0;0
704.2581;973.59344;357.60886;76.65235;6.120814;0.100247964;1.2197134;1.2088313;1.8753847;510.8291;978.10266;694.2595;42.312836;0.96589077;0.5124916;0.86260366;1.5215039;1.213168;1.2176269;0.0;0
792.7423;671.11926;498.62805;20.56779;5.2711506;0.85697913;1.564398;0.14562619;1.4196584;524.542;104.24799;862.5216;81.76288;6.5566864;1.1746075;0.4084084;0.080404714;0.81719047;1.0455787;0.0;0
594.31116;611.0648;395.95996;23.157957;3.0400531;0.60181856;0.82135534;1.1904607;1.8011024;426.09857;624.44824;552.8633;97.34588;9.028326;1.7235463;1.8629242;1.6690295;1.1863236;1.1802386;0.0;0
154.97182;244.73282;830.2885;88.90537;4.358848;1.3138282;0.9662591;0.51189363;1.5155677;51.750523;958.74475;874.8895;10.762348;8.537619;1.1723399;0.12975338;0.96113646;0.20989652;0.8114767;0.0;0
750.4226;72.2915;195.72183;87.50741;8.294375;0.7484061;1.404194;0.32311147;1.3246354;214.70947;135.40706;394.78928;1.9158224;2.5990727;0.8470949;1.614792;1.749855;1.9399241;1.1820157;0.0;0
361.2539;853.4154;937.04816;67.06189;3.0117936;1.7826043;0.4752974;0.93700725;1.1306329;969.1283;841.63763;761.7806;77.45862;3.3720107;1.39073;1.6637818;0.78860354;0.32050878;0.89221436;0.0;0
22.863415;578.2413;584.62024;16.484976;8.896675;0.7543257;1.1993512;0.46990162;1.1642706;196.60533;283.35846;613.5312;7.5520315;4.8050303;0.8106478;1.7585448;1.3010094;0.444045;1.2198694;0.0;0
287.78275;420.2697;615.6404;38.176804;9.914379;0.7622124;1.2655813;0.7627515;1.0198393;464.17548;208.65492;86.7423;24.063457;0.20384096;0.9619822;1.3034619;0.60803515;1.2014283;0.96347564;0.0;0
337.29456;813.84766;521.63336;23.694122;3.0746052;1.5206462;1.6112409;1.2697709;1.6795495;301.09995;174.82675;507.0842;35.000694;6.729227;1.9855611;1.0364801;1.4483417;1.0835057;1.140187;0.0;0
281.50308;317.47458;558.95154;67.21738;1.2361531;1.1841536;1.7832326;1.8730977;0.4769176;759.2791;738.26996;766.0541;29.925846;2.1830108;0.76520854;1.21108;1.9838016;0.14100759;1.0985703;0.0;0
813.75146;785.78107;670.99866;78.015114;9.572172;0.51802397;1.8823674;1.2394646;1.8312297;582.3075;45.444065;675.57477;64.90779;8.144443;1.8157805;0.3906924;0.648063;1.1245096;0.7583697;0.0;0
762.32715;334.6842;658.4849;14.299159;1.718941;1.3566122;0.26138952;1.0190657;1.1233909;718.2542;426.3089;567.8735;27.768616;5.165126;1.4867238;0.35924584;0.6713408;1.3331084;0.8577112;0.0;0
698.5965;921.67236;222.00562;89.805786;7.716923;1.1303575;1.6343725;1.1184301;0.8804901;640.607;699.9669;794.8489;60.768192;1.5593511;0.84647894;1.5868353;1.4928285;0.96426535;1.0337877;0.0;0
147.61502;275.2872;586.6158;46.336308;0.40074366;0.21707827;1.3541073;0.94946504;0.42994294;508.66214;148.23273;904.1573;69.61185;7.4982553;1.8052856;1.0946325;0.96974564;1.1586514;0.8617186;0.0;0
809.75555;146.17857;361.08017;79.52109;2.3632953;0.93985504;0.747749;1.1299932;0.5593656;961.01654;231.83852;151.98538;2.2703218;8.086232;0.30971083;1.8649795;0.5669106;0.24047212;1.1449711;0.0;0
680.4042;701.1157;640.66;5.258597;2.6089516;1.8382211;1.8463942;1.1446531;1.1724676;706.1514;160.95265;262.79535;36.798634;8.553424;1.9075987;0.5425448;1.9404478;1.7956748;1.160106;0.0;0
202.88931;171.21878;552.35626;36.12206;2.979378;0.4314691;1.7216328;0.98946816;0.3119314;691.9375;35.845314;988.93634;5.2251735;1.0673398;1.4160116;0.57218903;0.14214826;1.9877819;0.76058656;0.0;0
651.613;949.86945;187.88313;1.5766166;9.193845;0.8350883;1.5509741;1.5788603;0.016587561;693.5755;461.94208;249.232;76.585556;4.706978;1.0976932;1.0256364;1.7499254;1.2326053;1.0515788;0.0;0
488.6765;658.9996;737.3866;71.876625;1.761344;0.5591401;0.124393806;0.7875832;0.52585936;472.1248;501.78925;829.0542;5.9456706;0.5269914;0.9007204;0.16702372;0.11296244;1.1048312;1.2459447;0.0;0
444.95657;238.55205;462.4433;8.037152;1.7446532;1.0784714;0.3622436;0.22600923;0.61516756;646.2596;946.2425;536.7907;86.15684;9.584156;1.86059;1.4876964;1.2930896;1.404539;1.0160621;0.0;0
121.00193;216.73074;555.9271;33.89475;6.9198327;1.9504747;1.8374751;1.2896738;1.8832166;608.4587;730.79504;391.04752;84.76902;4.6757383;1.6215142;0.34204274;0.7145574;1.77094;1.1732587;0.0;0
523.1212;924.6363;675.91644;78.19669;9.523648;0.62661;1.9646505;1.5942317;1.1678301;889.4079;970.4524;730.0642;51.722324;7.6343837;1.1035459;1.1290271;1.3614824;0.37703928;0.8053892;0.0;0
108.93249;611.77936;656.3431;74.92175;3.8989508;1.6673421;0.56183493;1.5622354;0.8174726;979.06213;759.33777;755.7842;94.287415;2.5078044;1.6323761;0.20644571;1.3278595;0.99840194;1.1146343;0.0;0
172.61086;894.79865;751.4395;64.06493;7.7335553;1.6782088;0.56200016;0.51174194;1.9661701;488.20865;978.97406;279.39792;36.716213;2.1093652;1.1217456;0.8241834;0.58373624;0.8152359;0.8532024;0.0;0
141.22086;119.122955;214.6842;69.43266;0.32004857;0.52623713;1.2245067;1.2975718;0.7411348;604.8162;255.72177;20.91976;30.326242;4.82108;1.4580431;1.1217692;0.7091751;0.32865712;0.89116067;0.0;0
954.5672;926.13824;119.28732;65.15801;8.242396;1.5474873;0.16160156;1.9971894;1.9166965;297.3616;175.92159;780.58905;11.49734;6.084025;1.277647;1.0651678;1.4925781;0.82974464;0.9978048;0.0;0
292.01605;524.8488;672.4878;64.16347;7.236735;1.9763627;1.1946778;0.2180845;1.8835168;846.979;397.39288;692.57043;72.78259;2.733492;0.39769334;1.9506549;0.03283503;1.7572781;1.2197485;0.0;0
361.65228;671.7377;243.62509;35.0305;8.967191;1.9085019;1.9376913;1.0502831;1.382894;713.5716;496.8592;129.1591;42.58776;3.490289;0.4427727;1.3438251;0.7521708;0.23627524;1.0905682;0.0;0
328.8598;379.14673;123.45882;2.9137537;6.378168;1.2154235;0.60093623;0.617721;1.0552169;924.7456;826.4124;46.515217;97.864456;4.159066;1.4466835;1.0709554;0.3978638;0.3705857;1.2115873;0.0;0
899.26794;68.54892;139.92513;44.238403;9.413953;0.31196094;1.4880626;1.5845343;1.6452724;608.9564;546.03394;663.99634;87.03896;0.11034714;0.5677117;1.3103529;0.99899024;1.2866585;1.1192185;0.0;0
567.33624;958.3927;319.67212;4.6414194;3.9046755;0.24749035;1.0545524;0.6562081;0.6545814;711.5643;952.9466;605.1717;51.31475;2.4102573;1.7878543;1.4816778;0.43053514;0.43280613;1.1265153;0.0;0
919.9683;994.65234;991.8692;46.939854;7.327989;0.54097384;0.58174956;1.469831;0.7420385;104.19462;295.63873;765.51447;45.21191;7.734926;1.0694057;1.9098462;1.393064;0.3550683;1.1783721;0.0;0
306.92566;370.90137;165.68773;46.46149;7.2583866;1.2066128;0.8308327;0.32930404;0.4217002;610.66144;583.1257;874.4803;23.619665;8.131786;0.2858866;0.30313426;1.582668;1.8483598;0.9138409;0.0;0
123.686325;944.42926;305.5512;17.95428;2.6933925;0.7785889;1.1066531;0.14326525;0.5182485;383.01782;655.1371;667.38293;15.340448;7.3665276;1.5348141;1.4311377;0.60458016;0.88558364;1.1454381;0.0;0
560.65625;176.04903;921.5268;78.44774;9.20659;1.4010516;1.5255657;0.21716364;0.28155047;513.0111;164.30798;639.2642;24.256855;1.4032435;1.5008945;0.03553374;1.125412;0.43640625;1.1715655;0.0;0
352.08163;163.1376;963.675;70.450516;7.7939763;1.577679;1.086182;0.5279807;1.7028551;333.30673;787.65814;525.44196;55.11218;1.4272654;1.3051085;0.022626085;0.9704585;1.0173663;1.120331;0.0;0
803.88776;82.38072;236.55493;55.998;8.664854;0.36903906;1.8510292;1.7005334;0.0124837905;294.3756;643.00574;570.602;14.276612;3.1133316;1.8188239;1.4303004;0.47968122;0.14355111;1.0910695;0.0;0
880.62915;397.35672;881.6482;92.59827;3.6322842;1.8115352;0.24272794;0.30936322;0.8547069;822.51184;199.99051;974.27704;88.42249;2.1487172;1.4947464;1.1129742;1.4974453;0.47335827;0.84417635;0.0;0
477.84778;61.77923;147.52876;28.789993;8.414135;0.13054034;1.9158183;0.076447055;0.7347929;562.04535;419.37918;56.096855;96.77472;0.23600657;1.54651;1.6011999;0.586809;1.1441128;1.2290754;0.0;0
971.64545;400.71063;763.921;26.27702;3.1566148;0.53720707;1.1057963;1.708387;0.7814721;260.67944;644.3462;548.19763;26.716946;2.221844;1.0137279;0.7615256;1.1921419;0.3713942;0.8921275;0.0;0
557.48285;147.00653;22.878078;18.425238;9.644366;1.6314521;0.78971237;0.7560157;1.689086;769.04694;736.06;255.0434;64.480644;4.858462;1.5309535;0.3138225;1.7236224;1.8477321;0.95794797;0.0;0
278.21118;733.22253;412.55344;54.489536;0.24923189;0.3756271;0.16134162;1.1815807;1.6439133;84.05428;423.19525;728.13043;41.08219;6.083297;0.86018056;1.2904279;1.3165209;0.49673584;0.7848844;0.0;0
494.08575;835.02905;254.86186;20.615183;6.1956835;0.44807386;0.599534;0.1767591;1.33016;300.21933;725.26263;751.17175;52.381382;0.90498126;0.90399325;1.0463151;0.7806945;0.57984614;0.760825;0.0;0
46.93719;690.93726;706.96796;86.90267;1.1312727;1.9515562;0.8814897;1.8156157;1.3813276;342.94193;268.06912;272.66998;77.062416;3.7626028;1.2053891;0.6038247;1.0692073;1.417934;0.83452153;0.0;0
805.9611;208.48921;25.89557;30.500546;7.1901445;1.825605;1.8747628;1.0138417;1.6090308;185.81093;311.95276;760.8085;60.954082;3.7729008;1.5163051;0.93668336;1.7741845;1.7334648;1.0607017;0.0;0
110.4207;769.1797;470.2527;49.14401;3.6432462;1.6273911;1.5152864;0.18824348;0.7762395;844.2633;21.651606;647.53375;66.565834;1.3389566;0.19189478;1.1012803;1.272008;0.17437702;0.8972746;0.0;0
315.661;257.0052;699.7617;52.998127;8.7077;0.35586417;0.12749943;1.2712843;0.90656495;677.1596;492.68277;947.15173;14.603134;9.478926;0.9739397;0.42027655;1.1027356;1.1183001;1.1896135;0.0;0
569.6634;761.89374;56.237823;30.83389;8.728298;0.5177251;0.66250795;0.73747575;0.49701646;673.60114;196.4524;817.4203;24.013165;9.936962;0.036655128;1.4702113;0.8242456;1.4698738;0.7600586;0.0;0
52.545376;571.7236;898.4262;73.86812;3.687218;0.47798374;0.9879503;0.71328;0.48372564;596.7803;606.02997;774.1951;86.486015;1.1408511;1.0085068;1.2188061;1.5125515;1.7314395;0.84791553;0.0;0
88.52373;373.04538;367.58542;69.23808;8.101718;0.38635743;1.7016695;0.822355;1.8698895;384.50943;966.0007;149.0668;96.9511;2.739274;0.87174165;0.14118232;0.35252923;0.1843514;0.7907606;0.0;0
699.1552;92.657455;173.61317;76.10502;6.8145576;1.9411886;1.5550907;1.0211654;1.5236914;662.422;999.65375;986.88074;55.548027;0.12633768;0.1331184;1.0060327;1.4336504;1.9895546;0.801174;0.0;0
81.05932;829.23444;233.20985;60.631454;4.271404;0.34039608;0.44011405;1.2424587;0.9114471;738.9213;380.66058;798.2807;20.832203;7.8964844;0.71552205;0.54696196;1.1237316;0.207221;0.86904156;0.0;0
482.31204;940.2564;345.51688;46.072212;3.4389322;1.4959592;0.110414535;0.30136165;0.087597765;543.0963;736.2894;844.1587;51.176678;4.1962957;0.57122254;1.7786193;0.1892984;1.6083431;1.182498;0.0;0
345.3087;669.2586;206.39136;44.94682;2.1109462;0.11151939;0.27342704;1.511189;1.4881738;476.01593;961.1001;754.14923;47.552185;9.816515;1.7871573;0.9066835;1.6740798;0.3040978;1.1778189;0.0;0
235.79861;964.8962;515.47296;71.6818;0.64145243;1.0921746;1.0115465;0.06401549;1.8975464;231.28917;528.18756;856.0555;66.353294;4.958688;0.8817346;0.29584458;1.1567924;1.2382495;0.9136288;0.0;0
196.89111;934.7703;636.6024;37.76582;5.17842;0.15099137;0.18885644;1.401354;1.8542101;93.15774;340.59143;612.7401;32.838497;0.69263184;0.18416457;1.3350314;1.2281593;0.6869659;0.7878285;0.0;0
765.77716;202.66232;439.0958;43.782253;5.405005;0.13288952;0.50701797;0.374762;1.4311833;50.889084;164.22896;22.992777;88.065735;8.207465;0.8064327;0.535768;1.1603113;0.6869914;1.0914025;0.0;0
952.0268;733.9002;432.76184;16.450745;4.4457464;0.46816266;1.6444819;0.8991799;1.298999;717.1024;184.30281;468.8077;97.8352;7.838958;1.2879763;1.9191145;1.8291804;0.74693906;1.0981898;0.0;0
148.77794;355.81177;783.8825;67.99508;9.506466;1.8519508;0.8098867;1.1274867;0.25047162;355.16074;855.5493;255.86572;91.121574;2.0212107;1.8336163;0.08015151;1.0976448;1.4417176;1.2121078;0.0;0
960.0844;492.64218;308.00653;7.7847824;0.14676428;1.281272;1.9923315;1.2982858;0.18046947;711.32416;266.40604;318.13257;98.870995;1.8249488;1.7466174;0.2711824;1.5328076;0.78194726;1.2095373;0.0;0
598.8149;165.39578;626.54114;99.05216;8.504546;1.306289;1.5144057;1.5841604;0.53775394;512.82715;277.95856;282.8066;13.864683;9.334476;0.88411295;1.9858435;1.0789812;1.8677628;0.8793406;0.0;0
645.2438;975.0316;893.9924;14.459384;8.010206;0.6023348;0.53718734;1.0372311;1.1318486;452.41754;749.1939;634.9581;25.248356;9.954718;1.2698007;1.8968486;1.6021303;0.40661478;1.1923615;0.0;0
712.8271;728.87604;229.29922;38.359543;7.5899363;1.4499968;0.025064982;1.761453;1.8272957;632.63776;838.4387;790.0816;76.52845;7.1657352;1.9351851;0.13146266;1.57378;0.019960178;1.0156106;0.0;0
707.0777;274.23923;623.7017;23.854284;5.253904;1.3662895;1.0591428;1.9105517;1.7434825;191.42728;216.35765;870.783;46.693035;1.7177141;0.30647603;0.76419497;1.9834977;0.35914674;1.2073925;0.0;0
821.613;377.75696;948.49207;29.136747;1.9116502;0.92875403;1.414653;1.9523332;0.6190648;979.8684;691.7422;875.3042;96.07929;1.9857548;1.7675053;1.8818401;1.1957268;1.9186378;1.0877165;0.0;0
488.63397;428.2581;534.4973;32.31308;8.630165;1.3683847;0.94466925;0.6459273;0.73882174;336.9241;452.12854;30.003721;14.972278;6.665959;1.6946055;0.54882103;0.72688425;1.2857918;0.9821998;0.0;0
538.025;750.0584;977.1287;71.86183;7.4485006;1.7355995;1.8139442;0.07402662;0.6275846;771.49335;283.9753;756.6468;30.821337;0.8659471;1.8301435;1.7202785;1.8118562;1.2330506;1.0390756;0.0;0
330.58875;926.4403;316.9456;17.757252;8.329884;1.9211576;1.5382223;1.4344356;1.0650408;255.38896;525.03265;930.7022;64.629906;2.0006084;1.9340289;1.0471356;1.3078151;1.955381;0.86753374;0.0;0
114.20502;328.22574;568.65094;26.459269;2.3655179;1.9932219;1.0453355;0.5112764;1.619761;473.25165;779.7149;775.9274;41.036396;0.09638947;0.33779025;1.6172502;1.2308092;0.9121463;1.0345111;0.0;0
667.9938;477.7751;317.92538;10.210488;5.5482063;0.9817412;0.04765859;1.5376961;1.5684043;504.31644;108.49657;125.32319;36.266895;5.41462;1.1256123;1.3304747;1.4886711;0.6324925;0.8854001;0.0;0
43.27387;597.2755;13.682231;33.212852;4.165433;0.075178765;0.68311137;0.019951086;1.77375;313.5919;80.41298;957.84595;55.199665;6.167046;0.3394136;1.6108091;1.014499;0.030146306;0.9708774;0.0;0
282.8787;399.41055;997.335;94.13005;6.4003177;0.4660645;0.99387217;1.5565946;1.0482227;355.13635;912.61615;507.10202;80.50219;9.690108;0.54829973;0.69532704;1.4272366;0.5653797;0.8986312;0.0;0
103.28757;509.1395;247.65947;38.072887;7.5285506;0.40172938;0.50796634;0.14958669;1.3197286;440.9349;963.77167;578.4297;43.356388;0.9666724;1.5908003;1.9693666;1.9671783;0.9600575;0.97166103;0.0;0
198.81989;114.65055;973.371;77.756096;1.7454165;0.6080721;1.6769273;1.7599006;1.9082716;837.83105;533.2773;290.1243;3.5340214;9.164782;1.7596728;0.7971218;1.4359063;0.0131594;1.1797225;0.0;0
642.3436;175.99765;656.5025;46.224224;1.748642;0.7273993;0.8546976;1.3061115;1.35435;505.05;152.17856;848.17444;78.2165;3.0577652;0.91990995;0.085967615;1.5255944;1.7234807;1.0335284;0.0;0
632.19183;407.09024;904.8943;45.015007;0.4456327;1.3406677;0.415563;0.3318072;0.34245017;97.689476;87.77271;878.28564;72.19913;8.815381;1.4979467;1.5383269;1.4035039;1.0983734;0.77454555;0.0;0
426.84436;915.7896;967.5307;82.414696;1.5802785;1.056121;1.5604078;1.0205656;0.66043884;224.51006;164.43732;817.74274;50.61508;6.782023;0.41698214;0.44313204;1.280249;1.7595818;1.0988138;0.0;0
99.270256;355.86447;572.15094;2.7792635;2.4093306;1.3029917;1.2204847;1.0153507;0.160632;986.16327;289.8018;215.04182;60.355625;3.307509;0.9105401;0.19448653;1.280911;1.4211643;1.0807452;0.0;0
439.0402;257.2949;999.69446;86.50216;0.7344606;1.9439607;0.4021861;1.7592868;0.22988787;98.97348;687.0188;135.91809;36.897076;8.845151;0.01826903;1.3733572;1.9728822;1.2565696;0.7947329;0.0;0
359.21744;745.4336;769.6566;48.572323;3.5633526;0.107653186;1.0701647;1.0693501;0.9887515;651.25146;119.14228;976.6654;10.670057;5.9648795;1.5596355;1.5616304;1.3212513;1.4242198;0.9060104;0.0;0
723.2546;949.63885;528.5764;35.177605;6.7549114;0.038653374;1.3920972;1.1054491;1.479754;219.04567;145.56883;873.603;79.746956;6.541953;0.54030627;1.2700726;0.10281834;1.4824625;0.87675494;0.0;0
